Event,CD45,CD45RA,CD19,CD11b,CD4,CD8,CD34,CD20,CD33,CD123,CD38,CD90,CD3,label,mean,median,clustered_label,x_y_label,clusterL1,clusterL2,point_x,point_y
53710,-0.8005042,-0.026366076,-0.107685864,0.5035775,1.2171693,-0.18873389,0.46490425,-0.056738228,-0.1311655,-0.06427414,-1.1679538,-0.0031114453,-0.35846537,Megakaryocyte_cells,-0.05533442025384616,-0.06427414,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53711,-1.1759461,1.4168131,-0.09469043,-0.12774718,-0.023444055,0.22715467,0.342904,-0.08767461,-0.15343466,0.113838635,0.7770093,0.24392891,-1.22936,Megakaryocyte_cells,0.01764242923076922,-0.023444055,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53712,-0.21324372,0.7631008,-0.020135392,-0.078170694,-0.15606636,0.34446293,-0.04662676,0.14031151,0.75352174,-0.04874947,1.5343057,1.5337605,-1.10489,Megakaryocyte_cells,0.2616600603076923,-0.020135392,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53713,0.66123164,0.93892264,-0.13100998,-0.084247485,-0.07369177,-0.5099896,-0.08886659,-0.010881259,0.59946287,-0.16213407,2.740576,2.1433322,-1.4084665,Megakaryocyte_cells,0.354941392,-0.07369177,3;2;1;1;4;2;3;1;,-1x1-3x1,1x1,3x1,5/8,7/8
53714,-1.4733607,-0.1063708,-0.38162515,-0.16325873,-0.04488138,0.10707532,-0.1294251,-0.080493376,-0.28685337,-0.13217667,0.8622264,0.29418817,-1.5014755,Megakaryocyte_cells,-0.23357160661538467,-0.1294251,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53715,-0.35399652,-0.07903375,-0.29216236,-0.6755933,-0.053234316,-0.2064882,-0.04888406,0.2193345,-0.020510603,0.5388928,-0.7762058,-0.34852454,-0.6976895,Megakaryocyte_cells,-0.21493043453846156,-0.2064882,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53716,-0.21416496,-0.36037198,-1.2318181,-0.17027307,-0.09471608,-0.24532987,-0.028611828,-0.11533049,-0.34314302,0.25905725,0.5845725,0.35701084,-0.18318753,Megakaryocyte_cells,-0.13740817984615378,-0.17027307,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53717,-0.046989348,-0.17599092,-0.36573455,-0.3003082,-0.15954156,-0.38707122,0.8385811,-0.03255072,-0.11670621,-0.09391489,1.8837849,1.130324,-0.22323503,Megakaryocyte_cells,0.15004979630769233,-0.11670621,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53718,0.23980077,1.372403,-0.17185612,0.6027966,1.2217107,0.45682964,1.0254251,-0.02569739,-0.32634655,1.1471705,3.3192267,0.74440306,-0.12516193,Megakaryocyte_cells,0.7292849292307692,0.6027966,3;2;1;1;4;2;2;0;,-1x1-2x0,1x1,2x0,13/24,5/8
53719,-0.49664548,0.168053,-0.16145337,-0.2904776,-0.16843878,0.39969411,1.6280551,-0.4390935,-0.5107684,-0.10187539,2.3402357,-0.1408737,-1.8731943,Megakaryocyte_cells,0.02717056846153846,-0.16145337,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53720,-0.36812773,0.2736928,-0.18967493,0.6158518,-0.6623453,-0.24827825,-0.12834957,0.55154705,1.2694554,-0.082337655,0.75349253,-0.104951665,-0.38973323,Megakaryocyte_cells,0.09924932692307692,-0.104951665,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53721,0.06564988,1.189965,-0.09535591,-0.13106187,0.1250304,-0.11780984,-0.10479748,-0.581639,0.756818,-0.18617958,1.7536438,-0.1407521,-0.84707403,Megakaryocyte_cells,0.12972594384615388,-0.10479748,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53722,0.10435077,-0.07482522,-0.18016703,-0.13128386,2.0157583,-0.14932433,-0.056283765,1.0689294,-0.20440923,1.5432465,2.294282,0.73056775,-0.69448483,Megakaryocyte_cells,0.4820274196153846,-0.056283765,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53723,-1.1136389,-0.7417565,-0.1420029,-0.11563464,1.6717646,-0.17043482,-0.13336584,-0.016321968,-0.78911453,-0.05283943,1.4719067,0.75669265,0.18749137,Megakaryocyte_cells,0.06251890707692306,-0.11563464,3;2;1;1;4;2;2;0;,-1x1-2x0,1x1,2x0,13/24,5/8
53724,0.5097223,-0.12147429,-0.16018938,-0.3395582,-0.15014714,0.60709083,-0.065828495,-0.09848052,3.2297633,0.8844351,2.2747226,1.441012,0.00869205,Megakaryocyte_cells,0.6169046273076925,0.00869205,3;2;1;1;4;2;3;1;,-1x1-3x1,1x1,3x1,5/8,7/8
53725,-0.029868668,0.0072925584,-0.3726119,-0.1218491,0.047046337,-0.09582555,0.14217828,-0.04041427,0.67674994,0.2540251,1.0010365,0.006056344,0.08514873,Megakaryocyte_cells,0.1199203308769231,0.0072925584,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53726,0.48974112,0.49091586,0.362101,-0.12835145,-0.75330573,-0.07427688,-0.1355767,-0.1087415,0.061781067,1.6351504,0.00971815,-0.14091611,-1.1209351,Megakaryocyte_cells,0.04517724053846153,-0.07427688,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53727,-0.0024508513,1.1302588,-0.14101939,-0.33703575,-0.2619159,-0.14349835,-0.10286718,-0.14002664,0.096622184,-0.16316427,2.6472006,-0.12396793,-0.24508508,Megakaryocyte_cells,0.1702346340538462,-0.14002664,3;2;1;1;4;2;2;0;,-1x1-2x0,1x1,2x0,13/24,5/8
53728,0.18897705,0.67678875,-0.059463385,1.2779751,-0.08832695,-0.049484435,0.29963252,-0.1338084,-1.0384624,1.4709774,1.0748829,-0.012872466,-1.3146163,Megakaryocyte_cells,0.17632302953846152,-0.012872466,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53729,-0.4483572,-0.13053215,-0.09657577,-0.118506886,-0.013291291,0.76700944,0.04999384,-0.0014900512,-0.37750867,-0.03595271,1.6050061,-0.10541376,-1.1467419,Megakaryocyte_cells,-0.004027769861538488,-0.09657577,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53730,-0.6163766,-0.7101476,-0.119063914,-0.33397973,0.6509437,-0.018904425,1.6901901,-0.07902666,-1.0832123,1.3704033,1.6796402,0.092961974,-1.9051477,Megakaryocyte_cells,0.04756002653846151,-0.07902666,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53731,-1.0000468,-0.18411677,-0.049334433,0.8866693,-0.3162669,-0.1357828,2.066156,-0.121941194,1.9775795,-0.08491845,2.689862,0.9345026,-0.90510917,Megakaryocyte_cells,0.4428656063846154,-0.08491845,3;2;1;1;4;2;3;1;,-1x1-3x1,1x1,3x1,5/8,7/8
53732,-1.2514604,1.1540538,-0.36904258,-0.055876695,-0.112586804,-0.18016957,0.9609591,-0.053569816,-0.541567,-0.091823645,1.6547023,0.9728209,-0.8851467,Megakaryocyte_cells,0.09240714538461538,-0.091823645,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53733,-0.37364084,1.6259416,-0.09531793,1.193269,-0.0031465776,2.7998714,-0.062544525,-0.032768026,-0.4778383,0.1581681,2.3085945,1.2185035,-0.42783368,Megakaryocyte_cells,0.6024044785692307,-0.0031465776,3;2;1;1;4;2;2;0;,-1x1-2x0,1x1,2x0,13/24,5/8
53734,-0.15207666,1.9001386,-0.5566126,-0.27786073,-0.08182052,-0.15788566,-0.06604685,-0.02275934,-0.42486015,-0.037942924,-1.378807,-0.048882823,-0.37081546,Megakaryocyte_cells,-0.1289409320769231,-0.15207666,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53735,-1.1112218,0.09081462,0.12098846,0.15053532,-0.029826552,-0.2375067,-0.01942868,-0.058095492,-0.18463331,0.6741285,0.00720086,0.42163116,-0.1056373,Megakaryocyte_cells,-0.021619301076923083,-0.01942868,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53736,-0.8048121,0.34903318,-0.12801361,0.20634821,-0.08419316,-0.124161914,-0.117942944,-0.107179835,-0.17908676,-0.10340951,0.16826689,-0.052315753,0.20980333,Megakaryocyte_cells,-0.059051075076923074,-0.10340951,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53737,-0.44877616,1.0621992,-0.17171022,-0.18332465,-0.12733008,-0.048868258,-0.07989668,-0.04404504,-0.6106929,-0.7090847,0.88914764,0.42929977,-0.064654455,Megakaryocyte_cells,-0.008287425615384609,-0.07989668,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53738,0.4595532,-0.13240431,-0.18652657,0.21187955,-0.082695134,0.04746348,1.1817634,0.22301541,2.3959298,0.9932299,2.2468522,0.7067203,-0.17921495,Megakaryocyte_cells,0.6065820212307693,0.22301541,3;2;1;1;4;2;3;1;,-1x1-3x1,1x1,3x1,5/8,7/8
53739,-0.25515014,0.98209083,-0.04978597,-0.14230853,-0.14635096,1.3056039,0.4315108,0.95414484,1.1690692,-0.03827325,1.3501121,1.7706242,-0.2953223,Megakaryocyte_cells,0.5412280553846155,0.4315108,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53740,-0.25784865,-0.34002587,-0.00085632334,-0.08849979,-0.025930127,-0.043621894,-0.07473771,0.28602266,-0.25087222,0.5637789,1.877557,0.46162567,-0.92722905,Megakaryocyte_cells,0.09072019966615384,-0.043621894,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53741,-0.17223164,-0.20784873,-0.113071635,0.28969854,-0.059837222,-0.13412371,0.520861,0.20012897,0.18237978,-0.035194937,2.8439512,0.97364604,-0.7012501,Megakaryocyte_cells,0.27593135046153844,-0.035194937,3;2;1;1;4;2;2;0;,-1x1-2x0,1x1,2x0,13/24,5/8
53742,-0.30156234,0.13138314,-0.032994814,-0.17177181,-0.033041347,-0.14704739,-0.09046957,-0.048238076,-0.085754804,-0.11448421,1.0937496,-0.15848607,-1.7332797,Megakaryocyte_cells,-0.13015364546153846,-0.09046957,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53743,-0.17639141,-0.023222303,-0.12870035,-0.15779354,-0.17660244,-0.11014737,0.17502216,-0.08191371,1.5449077,-0.107963085,2.6423407,1.8452423,-0.33929855,Megakaryocyte_cells,0.3773446232307692,-0.107963085,3;2;1;1;4;2;3;1;,-1x1-3x1,1x1,3x1,5/8,7/8
53744,-1.751884,-0.038437176,-0.038070638,-0.08424582,-0.05725769,-0.10131779,0.45443568,-0.006569383,-0.9083983,-0.034978103,0.55175275,0.2700929,-2.1289806,Megakaryocyte_cells,-0.29798908999999996,-0.038437176,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53745,-0.048143193,0.1479954,1.7608145,-0.07040666,0.19020286,0.70366275,-0.17450204,-0.07682694,0.22760673,-0.11467075,2.113641,0.24937831,-0.4106353,Megakaryocyte_cells,0.34600897438461536,0.1479954,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53746,-0.04018135,-0.083847985,1.1634002,-0.019848125,-0.060036875,-0.30218056,0.2427375,0.504196,-0.07628084,-0.15927716,2.2679763,0.34568965,0.081876926,Megakaryocyte_cells,0.29724797546153847,-0.019848125,3;2;1;1;4;2;2;0;,-1x1-2x0,1x1,2x0,13/24,5/8
53747,0.58843994,1.2242527,0.8248452,-0.07889322,-0.10520676,0.2816803,-0.0035640402,-0.11098452,-0.1446667,-0.017975032,-0.29456204,-0.07221329,-0.026871711,Megakaryocyte_cells,0.1587908328307692,-0.026871711,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53748,-0.54459214,-0.3862015,-0.07005644,-0.081135914,-0.033401746,-0.10768209,-0.12676328,-0.06124067,0.24493349,-0.16521922,1.0141385,-0.12190135,0.1953755,Megakaryocyte_cells,-0.018749758461538472,-0.081135914,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53749,-0.2849769,0.63016105,-0.030460851,0.26255745,-0.13476469,0.24313653,-0.07842557,-0.14069013,1.1159128,-0.23587461,-0.023216046,-0.06700878,-0.050520457,Megakaryocyte_cells,0.09275613815384617,-0.050520457,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53750,-0.460317,-0.84936285,-0.39673442,-0.09624336,-0.029890822,0.33549502,-0.10436378,-0.014094418,-0.16413395,-0.06992091,1.1788052,1.7614238,-0.44617692,Megakaryocyte_cells,0.0495758146153846,-0.09624336,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53751,-0.43286914,0.12243071,1.0621581,0.14402923,-0.053719357,-0.039277345,-0.11083462,-0.008831061,-0.16675343,-0.004737184,1.4556323,-0.3143362,-0.13589823,Megakaryocyte_cells,0.11669182869230768,-0.039277345,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53752,-0.2702105,1.2999784,0.31719396,-0.07570042,0.47215885,-0.074175425,1.588892,-0.103188895,0.15518814,0.1740766,3.1448243,1.6103386,-0.28226718,Megakaryocyte_cells,0.6120852638461538,0.1740766,3;2;1;1;4;2;2;0;,-1x1-2x0,1x1,2x0,13/24,5/8
53753,-0.5902619,0.7335203,-0.19300306,0.79675734,0.84750164,-0.025384286,-0.084438406,-0.22347419,-0.014611497,-0.31398666,2.035571,0.65889794,-1.4063557,Megakaryocyte_cells,0.17082557853846156,-0.025384286,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53754,-0.4306371,0.2671201,-1.3061819,-0.22987899,-0.31203017,-0.15189093,0.5522749,-0.17600453,-0.44418123,-0.28208295,-0.4721894,-0.1572137,-1.8135962,Megakaryocyte_cells,-0.3812686230769231,-0.28208295,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53755,-0.39390036,1.4723599,-0.0054453947,-0.5753302,-0.16167046,-0.4025198,0.3818733,-0.050432973,2.2425697,-0.032014992,2.4845603,0.94933534,0.015422569,Megakaryocyte_cells,0.45575437917692313,-0.0054453947,3;2;1;1;4;2;3;1;,-1x1-3x1,1x1,3x1,5/8,7/8
53756,-0.2116533,1.5324438,-0.13783062,-0.43108714,-0.11985146,1.3941706,-0.051409896,-0.041604087,2.3605,-0.11053269,0.09331532,0.4351059,-2.0724833,Megakaryocyte_cells,0.2030063943846154,-0.051409896,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53757,-0.8195572,-0.8988504,-0.1911667,-0.36617807,1.168143,0.25807965,0.06872206,-0.01574421,1.228754,-0.06315037,2.0848687,0.8743526,-0.3600881,Megakaryocyte_cells,0.22832191999999998,-0.01574421,3;2;1;1;4;2;2;0;,-1x1-2x0,1x1,2x0,13/24,5/8
53758,-0.09526087,0.72438025,1.0134677,0.14625417,1.2282257,-0.07868506,-0.025050515,-0.43054438,-0.15412277,-0.090975665,2.185273,0.61175674,-2.515221,Megakaryocyte_cells,0.19380748461538452,-0.025050515,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53759,-0.22989328,-0.6815519,-0.37320665,-0.10052125,-0.18280053,-0.28359938,-0.06324762,2.6689074,-0.21407045,-0.09843553,1.704413,0.654309,0.14820862,Megakaryocyte_cells,0.22680857153846157,-0.10052125,3;2;1;1;4;2;2;0;,-1x1-2x0,1x1,2x0,13/24,5/8
53760,0.0009381398,-0.23198067,-0.23253116,0.5462826,-0.007744311,-0.029747685,-0.12663755,-0.065615915,1.5855366,-0.04168915,1.5835046,0.34376088,-1.6706142,Megakaryocyte_cells,0.12718939836923074,-0.029747685,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53761,-0.7268435,-0.42160088,-0.008490952,-0.025818553,0.19509216,0.33665645,-0.14003944,-0.14303155,0.9291735,0.82470024,2.6626275,0.59821373,-0.9740172,Megakaryocyte_cells,0.23897088500000002,-0.008490952,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53762,0.6368528,0.7156113,-0.03478556,-0.0118898805,-0.042960845,-0.06796982,-0.047135923,-0.14672813,0.32121786,-0.11813366,-0.077839054,-0.0058998503,0.14176427,Megakaryocyte_cells,0.09708488516923074,-0.03478556,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53763,-0.032376025,-0.11329246,-0.072464354,-0.008531602,-0.15887654,-0.026885394,-0.084892675,-0.15394963,-0.05291065,-0.024153674,0.68887186,-0.08236181,-1.5374608,Megakaryocyte_cells,-0.12763721184615384,-0.072464354,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53764,-0.06018339,-0.69958556,-0.08587455,-0.023862144,-0.044328596,-0.17090195,-0.40922233,-1.1512414,0.34536713,-0.051873233,1.1017196,0.42201108,-0.07475176,Megakaryocyte_cells,-0.06944054638461533,-0.06018339,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53765,-0.10384246,0.19214839,-0.023424378,-0.11746875,-0.06958102,-0.03347581,0.71469575,-0.07540869,0.87784845,0.43565077,0.659132,0.6386691,-0.44005054,Megakaryocyte_cells,0.204222524,-0.023424378,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53766,-0.0052642818,0.013298258,0.487167,-0.16416207,0.5297672,-0.038308714,-0.0503027,-0.12730524,-0.43659633,0.12712125,1.8094233,0.5938297,-0.3066469,Megakaryocyte_cells,0.18707849786153846,-0.0052642818,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53767,-0.08216694,1.4488909,-0.18410875,0.2360033,-0.018633356,-0.10440532,0.46467206,-0.10957649,0.54543513,-0.054384377,0.025605759,0.27470008,-1.2281644,Megakaryocyte_cells,0.09337443046153845,-0.018633356,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53768,-0.08441126,-0.18242389,-0.114907846,-0.11894837,-0.047513932,-0.17299202,-0.094940014,-0.037714723,-0.15294832,-0.01851785,-0.10945931,0.8238952,-0.39145187,Megakaryocyte_cells,-0.05402570807692307,-0.10945931,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53769,0.065170705,1.3325878,-0.110232115,0.027941842,0.93346167,-0.006553351,0.30395544,-0.082869,-0.039251894,-0.0633099,1.7509434,-0.048245165,-1.319508,Megakaryocyte_cells,0.21108395630769233,-0.006553351,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53770,-0.09700787,0.0902743,-0.092168726,-0.15447374,-0.08478415,-0.1299031,-0.13478266,-0.023708247,0.5969816,1.2440425,0.6184473,-0.089036494,-0.6277118,Megakaryocyte_cells,0.08585914715384615,-0.089036494,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53771,-0.021043569,-0.15311849,-0.04994987,-0.013706033,-0.14276096,0.08748475,-0.03854915,-0.11533397,-0.0001806613,-0.13052584,2.633145,0.33213344,-0.08857928,Megakaryocyte_cells,0.17684733590000004,-0.03854915,3;2;1;1;4;2;2;0;,-1x1-2x0,1x1,2x0,13/24,5/8
53772,-0.74857926,-0.23030087,-0.14235936,-0.0627811,-0.045424335,-0.39895618,-0.021302717,-0.07161097,0.59914446,-0.0025502623,1.0631516,-0.123589106,-0.7501855,Megakaryocyte_cells,-0.07194950771538461,-0.07161097,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53773,-0.0073152194,0.5551652,-0.10667757,0.19425425,-0.16820012,-0.050900143,-0.07014731,-0.08325988,0.21126932,1.1492465,1.3652382,-0.1253809,-0.18229999,Megakaryocyte_cells,0.2062301798153846,-0.050900143,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53774,-0.19799998,0.16836902,-0.019302584,-0.10071396,0.35345018,-0.009136774,1.2008348,0.43334827,-0.043311615,-0.09830002,2.4179647,0.88635945,-0.6945156,Megakaryocyte_cells,0.33054199130769235,-0.009136774,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53775,-0.24251226,-0.15623055,-0.014075681,0.9617995,-0.0448541,-0.03235329,-0.07451339,-0.1474831,-0.09315843,-0.019427042,1.4869719,-0.01766409,-0.5107497,Megakaryocyte_cells,0.08428844361538462,-0.0448541,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53776,0.6261724,-0.036072876,-0.16496716,-0.16766913,-0.13704698,-0.078478314,-0.013515964,-0.03061422,0.2694104,-0.042096414,1.6655784,1.2272556,-0.015178383,Megakaryocyte_cells,0.23867518146153846,-0.03061422,3;2;1;1;4;2;2;0;,-1x1-2x0,1x1,2x0,13/24,5/8
53777,-0.6504883,0.016549258,-0.12664652,1.018213,-0.16873936,-0.035820913,0.60597473,-0.0857889,0.4366691,0.21424624,1.8289628,0.37481886,-0.12949713,Megakaryocyte_cells,0.25372714346153846,0.016549258,3;2;1;1;4;2;2;0;,-1x1-2x0,1x1,2x0,13/24,5/8
53778,-0.04993805,0.1944645,0.1231382,0.39894444,-0.074361846,-0.16255462,-0.04731265,-0.14934747,-0.12305243,1.4247845,0.040969986,1.1467811,-0.15821977,Megakaryocyte_cells,0.19725352999999998,-0.04731265,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53779,-0.24293406,0.40628326,-0.12295998,-0.040534284,0.6159693,-0.024667533,-0.010411698,-0.13853307,-0.13338186,-0.075730674,1.7249177,0.0015798281,0.003982702,Megakaryocyte_cells,0.1510445870076923,-0.024667533,3;2;1;1;4;2;2;0;,-1x1-2x0,1x1,2x0,13/24,5/8
53780,-0.0696995,-0.111328445,-0.11301986,0.64917463,-0.10786781,-0.080706924,0.9664867,-0.07119019,0.9069658,-0.15832058,1.9346349,0.031204708,-0.3693138,Megakaryocyte_cells,0.262078433,-0.07119019,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53781,0.48043725,0.99965256,-0.010562368,0.10973667,-0.13384008,-0.14111665,-0.0744675,0.2515545,0.45634305,-0.04163664,0.7418652,1.3752832,0.0645535,Megakaryocyte_cells,0.31367713015384613,0.10973667,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53782,0.48233643,0.54490113,-0.09613885,-0.079960756,-0.0127570415,-0.09755931,-0.038986947,-0.14300959,0.61834604,-0.0960167,1.1403668,-0.10931243,0.21676081,Megakaryocyte_cells,0.17915150657692303,-0.038986947,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53783,0.32685333,0.5547361,1.5415324,1.4126459,-0.10909111,0.041752942,-0.043463238,-6.7857305e-05,0.1648845,-0.1467052,2.4962156,-0.14803629,-0.30206853,Megakaryocyte_cells,0.44532219589961536,0.041752942,3;2;1;1;4;2;2;0;,-1x1-2x0,1x1,2x0,13/24,5/8
53784,-0.1519761,-0.11887526,-0.049931694,-0.115635514,-0.020079037,-0.003861965,-0.09304759,-0.028596211,-0.1788023,-0.055090897,0.05981743,0.8907038,-0.26830247,Megakaryocyte_cells,-0.010282908307692308,-0.055090897,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53785,-0.01947417,-0.19204126,-0.037002318,0.109712586,-0.08143151,0.55832833,-0.13832529,-0.0933581,0.41512626,0.3202193,1.0803127,1.2867261,-0.18180737,Megakaryocyte_cells,0.23284501984615386,-0.01947417,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53786,0.48967427,0.84796864,-0.27719736,-0.019239906,-0.10043857,-0.028979525,0.071830764,-0.12704968,-0.011132741,-0.16217065,1.7152491,0.7844027,0.05363062,Megakaryocyte_cells,0.2489652047692308,-0.011132741,3;2;1;1;4;2;2;0;,-1x1-2x0,1x1,2x0,13/24,5/8
53787,0.62560993,0.020329852,-0.07249992,1.7476553,-0.128461,-0.1262796,-0.13178119,0.9779814,0.61553746,-0.091888875,2.080086,-0.03287168,-0.32424146,Megakaryocyte_cells,0.396859709,-0.03287168,3;2;1;1;4;2;2;0;,-1x1-2x0,1x1,2x0,13/24,5/8
53788,-0.20046426,-0.1749734,-0.10277523,0.6795221,-0.077496216,-0.16413713,-0.07045917,-0.13572134,0.15795107,-0.08432578,0.13555382,-0.07991262,-0.35138965,Megakaryocyte_cells,-0.036048292769230765,-0.08432578,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53789,-0.08248504,0.3753864,-0.025003742,-0.0224908,0.6222225,-0.035491094,0.5604208,-0.06896875,1.01261,-0.034971837,2.2876546,0.28678375,-0.09264677,Megakaryocyte_cells,0.3679246166923077,-0.0224908,3;2;1;1;4;2;2;0;,-1x1-2x0,1x1,2x0,13/24,5/8
53790,0.04711257,0.27150953,0.66402674,-0.07681304,-0.108334295,-0.015359285,0.29994735,-0.13164373,0.851167,0.4419677,2.761725,1.2225858,-0.32789436,Megakaryocyte_cells,0.45384592153846154,0.27150953,3;2;1;1;4;2;3;1;,-1x1-3x1,1x1,3x1,5/8,7/8
53791,-0.052712906,0.8176738,-0.129491,-0.12891439,-0.18294688,-0.046912525,-0.12912063,-0.031253647,-0.06380077,0.29482844,1.0592034,-0.121757776,-0.39592528,Megakaryocyte_cells,0.06837460276923078,-0.06380077,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53792,-0.1567536,0.75816554,1.3883091,-0.12037436,-0.080397695,-0.18122885,-0.05146001,-0.062373657,-0.0444251,0.23020236,0.64091593,0.76713353,-0.33657974,Megakaryocyte_cells,0.2116256498461539,-0.05146001,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53793,0.16374984,0.5425633,-0.16222441,-0.07326669,-0.09477466,-0.030574964,0.26132256,0.12475449,-0.12813121,-0.32750702,1.1311299,0.47077322,0.20582782,Megakaryocyte_cells,0.16028016738461537,0.12475449,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53794,-0.005601469,-0.18288033,-0.15789673,-0.11844921,-0.069910355,-0.0015319944,-0.016376825,-0.13155687,-0.09198976,-0.101607054,0.72432995,-0.13646972,-0.51687974,Megakaryocyte_cells,-0.06206308518461538,-0.101607054,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53795,-0.14502436,-0.087877505,-0.15466541,-0.029380973,-0.08952968,-0.1458523,-0.02415161,-0.15160301,0.22276926,-0.0269976,1.3789215,0.60685396,-0.3470628,Megakaryocyte_cells,0.07741534399999998,-0.087877505,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
53796,-0.21114153,0.67916405,-0.17905843,-0.017948696,0.33582956,-0.124023385,1.31618,1.0482317,1.0000491,-0.07161526,0.8980161,0.8141456,-0.02942584,Megakaryocyte_cells,0.4198771514615384,0.33582956,3;2;1;1;4;2;2;1;,-1x1-2x1,1x1,2x1,13/24,7/8
